CDKT_SEC | cdkt_sec_trong_do_phai_thu_kho_doi_ve_co_tuc_tien_lai_den_ngay_n | bss221 | Trong đó : phải thu khó đòi về cổ tức , tiền lãi đến ngày nhận nhưng chưa nhận được
CDKT_SEC | cdkt_sec_du_thu_co_tuc_tien_lai_chua_den_ngay_nhan | bss222 | Dự thu cổ tức , tiền lãi chưa đến ngày nhận
CDKT_SEC | cdkt_sec_phai_thu_khach_hang | bsa9 | Phải thu khách hàng (Trước năm 2016)
CDKT_SEC | cdkt_sec_thue_gia_tri_gia_tang_duoc_khau_tru | bss223 | Thuế giá trị gia tăng được khấu trừ (Trước năm 2016)
CDKT_SEC | cdkt_sec_tra_truoc_nguoi_ban | bsa10 | Trả trước người bán
CDKT_SEC | cdkt_sec_phai_thu_cac_dich_vu_ctck_cung_cap | bss224 | Phải thu các dịch vụ CTCK cung cấp
CDKT_SEC | cdkt_sec_phai_thu_noi_bo | bsa11 | Phải thu nội bộ
CDKT_SEC | cdkt_sec_phai_thu_ve_loi_giao_dich_ck | bss225 | Phải thu về lỗi giao dịch CK
CDKT_SEC | cdkt_sec_phai_thu_ve_hoat_dong_giao_dich_chung_khoan | bss133 | Phải thu về hoạt động giao dịch chứng khoán (Trước năm 2016)
CDKT_SEC | cdkt_sec_phai_thu_ve_xdcb | bsa12 | Phải thu về XDCB (Trước năm 2016)
CDKT_SEC | cdkt_sec_phai_thu_ve_cho_vay_ngan_han | bsa159 | Phải thu về cho vay ngắn hạn (Trước năm 2016)
CDKT_SEC | cdkt_sec_phai_thu_khac | bsa13 | Phải thu khác
CDKT_SEC | cdkt_sec_du_phong_suy_giam_gia_tri_cac_khoan_phai_thu | bss226 | Dự phòng suy giảm giá trị các khoản phải thu
CDKT_SEC | cdkt_sec_du_phong_no_kho_doi | bsa14 | Dự phòng nợ khó đòi (Trước năm 2016)
CDKT_SEC | cdkt_sec_tai_san_thieu_cho_xu_ly | bsi141 | Tài sản thiếu chờ xử lý (Trước năm 2016)
CDKT_SEC | cdkt_sec_hang_ton_kho_rong | bsa15 | Hàng tồn kho, ròng (Trước năm 2016)
CDKT_SEC | cdkt_sec_hang_ton_kho | bsa16 | Hàng tồn kho (Trước năm 2016)
CDKT_SEC | cdkt_sec_du_phong_giam_gia_htk | bsa17 | Dự phòng giảm giá HTK (Trước năm 2016)
CDKT_SEC | cdkt_sec_tai_san_ngan_han_khac | bsa18 | Tài sản ngắn hạn khác
CDKT_SEC | cdkt_sec_tam_ung | bss227 | Tạm ứng
CDKT_SEC | cdkt_sec_vat_tu_van_phong_cong_cu_dung_cu | bss228 | Vật tư văn phòng, công cụ, dụng cụ
CDKT_SEC | cdkt_sec_chi_phi_tra_truoc_ngan_han | bsa19 | Chi phí trả trước ngắn hạn
CDKT_SEC | cdkt_sec_cam_co_the_chap_ky_quy_ky_cuoc_ngan_han | bss229 | Cầm cố, thế chấp, ký quý , ký cược ngắn hạn
CDKT_SEC | cdkt_sec_thue_gia_tri_gia_tang_duoc_khau_tru_1 | bsa20 | Thuế giá trị gia tăng được khấu trừ
CDKT_SEC | cdkt_sec_thue_va_cac_khoan_khac_phai_thu_nha_nuoc | bsa21 | Thuế và các khoản khác phải thu Nhà nước
CDKT_SEC | cdkt_sec_tai_san_ngan_han_khac_1 | bsa22 | Tài sản ngắn hạn khác
CDKT_SEC | cdkt_sec_giao_dich_mua_ban_lai_trai_phieu_chinh_phu | bsa160 | Giao dịch mua bán lại trái phiếu chính phủ
CDKT_SEC | cdkt_sec_du_phong_suy_giam_gia_tri_tsnh_khac | bss230 | Dự phòng suy giảm giá trị TSNH khác
CDKT_SEC | cdkt_sec_tai_san_dai_han | bsa23 | TÀI SẢN DÀI HẠN
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_dai_han | bss231 | Tài sản tài chính dài hạn
CDKT_SEC | cdkt_sec_phai_thu_dai_han | bsa24 | Phải thu dài hạn
CDKT_SEC | cdkt_sec_phai_thu_khach_hang_dai_han | bsa25 | Phải thu khách hàng dài hạn
CDKT_SEC | cdkt_sec_tra_truoc_nguoi_ban_dai_han | bsa161 | Trả trước người bán dài hạn (Trước năm 2016)
CDKT_SEC | cdkt_sec_von_kinh_doanh_o_cac_don_vi_truc_thuoc | bss134 | Vốn kinh doanh ở các đơn vị trực thuộc (Trước năm 2016)
CDKT_SEC | cdkt_sec_phai_thu_noi_bo_dai_han | bsa26 | Phải thu nội bộ dài hạn (Trước năm 2016)
CDKT_SEC | cdkt_sec_phai_thu_ve_cho_vay_dai_han | bsa162 | Phải thu về cho vay dài hạn (Trước năm 2016)
CDKT_SEC | cdkt_sec_phai_thu_dai_han_khac | bsa27 | Phải thu dài hạn khác (Trước năm 2016)
CDKT_SEC | cdkt_sec_du_phong_phai_thu_dai_han | bsa28 | Dự phòng phải thu dài hạn (Trước năm 2016)
CDKT_SEC | cdkt_sec_dau_tu_dai_han | bsa43 | Đầu tư dài hạn
CDKT_SEC | cdkt_sec_dau_tu_vao_cac_cong_ty_con | bsa44 | Đầu tư vào các công ty con
CDKT_SEC | cdkt_sec_dau_tu_vao_cac_cong_ty_lien_ket | bsa45 | Đầu tư vào các công ty liên kết
CDKT_SEC | cdkt_sec_dau_tu_dai_han_khac | bsa46 | Đầu tư dài hạn khác
CDKT_SEC | cdkt_sec_du_phong_giam_gia_dau_tu_dai_han | bsa47 | Dự phòng giảm giá đầu tư dài hạn
CDKT_SEC | cdkt_sec_tai_san_co_dinh | bsa29 | Tài sản cố định
CDKT_SEC | cdkt_sec_gtcl_tscd_huu_hinh | bsa30 | GTCL TSCĐ hữu hình
CDKT_SEC | cdkt_sec_nguyen_gia_tscd_huu_hinh | bsa31 | Nguyên giá TSCĐ hữu hình
CDKT_SEC | cdkt_sec_khau_hao_luy_ke_tscd_huu_hinh | bsa32 | Khấu hao lũy kế TSCĐ hữu hình
CDKT_SEC | cdkt_sec_danh_gia_tscdhh_theo_gia_tri_hop_ly | bss232 | Đánh giá TSCĐHH theo giá trị hợp lý
CDKT_SEC | cdkt_sec_gtcl_tai_san_thue_tai_chinh | bsa33 | GTCL Tài sản thuê tài chính
CDKT_SEC | cdkt_sec_nguyen_gia_tai_san_thue_tai_chinh | bsa34 | Nguyên giá tài sản thuê tài chính
CDKT_SEC | cdkt_sec_khau_hao_luy_ke_tai_san_thue_tai_chinh | bsa35 | Khấu hao lũy kế tài sản thuê tài chính
CDKT_SEC | cdkt_sec_danh_gia_tscdttc_theo_gia_tri_hop_ly | bss233 | Đánh giá TSCĐTTC theo giá trị hợp lý
CDKT_SEC | cdkt_sec_gtcl_tai_san_co_dinh_vo_hinh | bsa36 | GTCL tài sản cố định vô hình
CDKT_SEC | cdkt_sec_nguyen_gia_tscd_vo_hinh | bsa37 | Nguyên giá TSCĐ vô hình
CDKT_SEC | cdkt_sec_khau_khao_luy_ke_tscd_vo_hinh | bsa38 | Khấu khao lũy kế TSCĐ vô hình
CDKT_SEC | cdkt_sec_danh_gia_tscdvh_theo_gia_tri_hop_ly | bss234 | Đánh giá TSCĐVH theo giá trị hợp lý
CDKT_SEC | cdkt_sec_xay_dung_co_ban_do_dang | bsa39 | Xây dựng cơ bản dở dang (trước 2015)
CDKT_SEC | cdkt_sec_bat_dong_san_dau_tu | bsa40 | Bất động sản đầu tư
CDKT_SEC | cdkt_sec_nguyen_gia_tai_san_dau_tu | bsa41 | Nguyên giá tài sản đầu tư
CDKT_SEC | cdkt_sec_khau_hao_luy_ke_tai_san_dau_tu | bsa42 | Khấu hao lũy kế tài sản đầu tư
CDKT_SEC | cdkt_sec_danh_gia_bdsdt_theo_gia_tri_hop_ly | bss235 | Đánh giá BĐSĐT theo giá trị hợp lý
CDKT_SEC | cdkt_sec_tai_san_do_dang_dai_han | bsa163 | Tài sản dở dang dài hạn
CDKT_SEC | cdkt_sec_chi_phi_san_xuat_kinh_doanh_do_dang_dai_han | bsa164 | Chi phí sản xuất, kinh doanh dở dang dài hạn
CDKT_SEC | cdkt_sec_chi_phi_xay_dung_co_ban_do_dang | bsa188 | Chi phí xây dựng cơ bản dở dang
CDKT_SEC | cdkt_sec_tai_san_dai_han_khac | bsa49 | Tài sản dài hạn khác
CDKT_SEC | cdkt_sec_cam_co_the_chap_ky_quy_ky_cuoc_dai_han | bss236 | Cầm cố, thế chấp, kỹ quỹ, Ký cược dài hạn
CDKT_SEC | cdkt_sec_chi_phi_tra_truoc_dai_han | bsa50 | Chi phí trả trước dài hạn
CDKT_SEC | cdkt_sec_tai_san_thue_thu_nhap_hoan_lai | bsa51 | Tài sản thuế thu nhập hoãn lại
CDKT_SEC | cdkt_sec_thiet_bi_vat_tu_phu_tung_thay_the_dai_han | bsa166 | Thiết bị, vật tư, phụ tùng thay thế dài hạn
CDKT_SEC | cdkt_sec_tien_chi_nop_quy_ho_tro_thanh_toan | bss212 | Tiền chi nộp Quỹ Hỗ trợ thanh toán
CDKT_SEC | cdkt_sec_cac_tai_san_dai_han_khac | bsa52 | Các tài sản dài hạn khác
CDKT_SEC | cdkt_sec_loi_the_thuong_mai | bsa209 | Lợi thế thương mại
CDKT_SEC | cdkt_sec_du_phong_suy_giam_gia_tri_tai_san_dai_han | bss237 | Dự phòng suy giảm giá trị tài sản dài hạn
CDKT_SEC | cdkt_sec_tong_cong_tai_san | bsa53 | TỔNG CỘNG TÀI SẢN
CDKT_SEC | cdkt_sec_no_phai_tra | bsa54 | NỢ PHẢI TRẢ
CDKT_SEC | cdkt_sec_no_phai_tra_ngan_han | bsa55 | Nợ phải trả ngắn hạn
CDKT_SEC | cdkt_sec_vay_va_no_thue_tai_san_tai_chinh_ngan_han | bsa56 | Vay và nợ thuê tài sản tài chính ngắn hạn
CDKT_SEC | cdkt_sec_vay_ngan_han | bss238 | Vay ngắn hạn
CDKT_SEC | cdkt_sec_no_thue_tai_san_tai_chinh_ngan_han | bss239 | Nợ thuê tài sản tài chính ngắn hạn
CDKT_SEC | cdkt_sec_vay_tai_san_tai_chinh_ngan_han | bss240 | Vay tài sản tài chính ngắn hạn
CDKT_SEC | cdkt_sec_trai_phieu_chuyen_doi_ngan_han_cau_phan_no | bss241 | Trái phiếu chuyển đổi ngắn hạn - Cấu phần nợ
CDKT_SEC | cdkt_sec_trai_phieu_phat_hanh_ngan_han | bss242 | Trái phiếu phát hành ngắn hạn
CDKT_SEC | cdkt_sec_vay_quy_ho_tro_thanh_toan | bss243 | Vay Quỹ Hỗ trợ thanh toán
CDKT_SEC | cdkt_sec_phai_tra_hoat_dong_giao_dich_chung_khoan | bss135 | Phải trả hoạt động giao dịch chứng khoán
CDKT_SEC | cdkt_sec_phai_tra_ve_loi_giao_dich_cac_tai_san_tai_chinh | bss244 | Phải trả về lỗi giao dịch các tài sản tài chính
CDKT_SEC | cdkt_sec_phai_tra_nguoi_ban_ngan_han | bsa57 | Phải trả người bán ngắn hạn
CDKT_SEC | cdkt_sec_nguoi_mua_tra_tien_truoc_ngan_han | bsa58 | Người mua trả tiền trước ngắn hạn
CDKT_SEC | cdkt_sec_thue_va_cac_khoan_phai_nop_nha_nuoc | bsa59 | Thuế và các khoản phải nộp nhà nước
CDKT_SEC | cdkt_sec_phai_tra_nguoi_lao_dong | bsa60 | Phải trả người lao động
CDKT_SEC | cdkt_sec_cac_khoan_trich_nop_phuc_loi_nhan_vien | bss245 | Các khoản trích nộp phúc lợi nhân viên
CDKT_SEC | cdkt_sec_chi_phi_phai_tra_ngan_han | bsa61 | Chi phí phải trả ngắn hạn
CDKT_SEC | cdkt_sec_phai_tra_noi_bo_ngan_han | bsa62 | Phải trả nội bộ ngắn hạn
CDKT_SEC | cdkt_sec_doanh_thu_chua_thuc_hien_ngan_han | bsa167 | Doanh thu chưa thực hiện ngắn hạn
CDKT_SEC | cdkt_sec_nhan_ky_quy_ky_cuoc_ngan_han | bss246 | Nhận ký quỹ, ký cược ngắn hạn
CDKT_SEC | cdkt_sec_phai_tra_ve_xay_dung_co_ban | bsa63 | Phải trả về xây dựng cơ bản (Trước năm 2016)
CDKT_SEC | cdkt_sec_phai_tra_co_tuc_goc_va_lai_trai_phieu | bss136 | Phải trả cổ tức, gốc và lãi trái phiếu (Trước năm 2016)
CDKT_SEC | cdkt_sec_phai_tra_to_chuc_phat_hanh_chung_khoan | bss137 | Phải trả tổ chức phát hành chứng khoán (Trước năm 2016)
CDKT_SEC | cdkt_sec_cac_khoan_phai_tra_phai_nop_khac_ngan_han | bsa64 | Các khoản phải trả, phải nộp khác ngắn hạn
CDKT_SEC | cdkt_sec_du_phong_phai_tra_ngan_han | bsa65 | Dự phòng phải trả ngắn hạn
CDKT_SEC | cdkt_sec_quy_khen_thuong_phuc_loi | bsa66 | Quỹ khen thưởng phúc lợi
CDKT_SEC | cdkt_sec_quy_binh_on_gia | bsa168 | Quỹ bình ổn giá (Trước năm 2016)
CDKT_SEC | cdkt_sec_giao_dich_mua_ban_lai_trai_phieu_chinh_phu_1 | bsa169 | Giao dịch mua bán lại trái phiếu Chính phủ
CDKT_SEC | cdkt_sec_no_phai_tra_dai_han | bsa67 | Nợ phải trả dài hạn
CDKT_SEC | cdkt_sec_vay_va_no_thue_tai_san_tai_chinh_dai_han | bsa71 | Vay và nợ thuê tài sản tài chính dài hạn
CDKT_SEC | cdkt_sec_vay_dai_han | bss247 | Vay dài hạn
CDKT_SEC | cdkt_sec_no_thue_tai_chinh_dai_han | bss248 | Nợ thuê tài chính dài hạn
CDKT_SEC | cdkt_sec_vay_tai_san_tai_chinh_dai_han | bss249 | Vay tài sản tài chính dài hạn
CDKT_SEC | cdkt_sec_trai_phieu_chuyen_doi_dai_han_cau_phan_no | bsa173 | Trái phiếu chuyển đổi dài hạn - Cấu phần nợ
CDKT_SEC | cdkt_sec_trai_phieu_phat_hanh_dai_han | bss250 | Trái phiếu phát hành dài hạn
CDKT_SEC | cdkt_sec_phai_tra_nguoi_ban_dai_han | bsa68 | Phải trả người bán dài hạn
CDKT_SEC | cdkt_sec_nguoi_mua_tra_tien_truoc_dai_han | bsa170 | Người mua trả tiền trước dài hạn
CDKT_SEC | cdkt_sec_chi_phi_phai_tra_dai_han | bsa171 | Chi phí phải trả dài hạn
CDKT_SEC | cdkt_sec_phai_tra_noi_bo_dai_han | bsa69 | Phải trả nội bộ dài hạn
CDKT_SEC | cdkt_sec_phai_tra_noi_bo_ve_von_kinh_doanh | bsa172 | Phải trả nội bộ về vốn kinh doanh (Trước năm 2016)
CDKT_SEC | cdkt_sec_doanh_thu_chua_thuc_hien_dai_han | bsa76 | Doanh thu chưa thực hiên dài hạn
CDKT_SEC | cdkt_sec_nhan_ky_quy_ky_cuoc_dai_han | bss251 | Nhận ký quỹ, ký cược dài hạn
CDKT_SEC | cdkt_sec_phai_tra_dai_han_khac | bsa70 | Phải trả dài hạn khác
CDKT_SEC | cdkt_sec_co_phieu_uu_dai | bsa174 | Cổ phiếu ưu đãi (Trước năm 2016)
CDKT_SEC | cdkt_sec_du_phong_tro_cap_thoi_viec | bsa73 | Dự phòng trợ cấp thôi việc (Trước năm 2016)
CDKT_SEC | cdkt_sec_du_phong_phai_tra_dai_han | bsa74 | Dự phòng phải trả dài hạn
CDKT_SEC | cdkt_sec_quy_bao_ve_nha_dau_tu | bss138 | Quỹ bảo vệ Nhà đầu tư
CDKT_SEC | cdkt_sec_thue_thu_nhap_hoan_lai_phai_tra | bsa72 | Thuế thu nhập hoãn lại phải trả
CDKT_SEC | cdkt_sec_quy_phat_trien_khoa_hoc_cong_nghe | bsa77 | Quỹ phát triển khoa học công nghệ
CDKT_SEC | cdkt_sec_von_chu_so_huu | bsa78 | Vốn chủ sở hữu
CDKT_SEC | cdkt_sec_von_dau_tu_cua_chu_so_huu | bss252 | Vốn đầu tư của chủ sở hữu
CDKT_SEC | cdkt_sec_von_gop_cua_chu_so_huu | bsa80 | Vốn góp của chủ sở hữu
CDKT_SEC | cdkt_sec_co_phieu_pho_thong_co_quyen_bieu_quyet | bsa175 | Cổ phiếu phổ thông có quyền biểu quyết
CDKT_SEC | cdkt_sec_co_phieu_uu_dai_1 | bsa120 | Cổ phiếu ưu đãi
CDKT_SEC | cdkt_sec_thang_du_von_co_phan | bsa81 | Thặng dư vốn cổ phần
CDKT_SEC | cdkt_sec_quyen_chon_chuyen_doi_trai_phieu_cau_phan_von | bsa176 | Quyền chọn chuyển đổi trái phiếu - Cấu phần vốn
CDKT_SEC | cdkt_sec_von_khac_cua_chu_so_huu | bsa82 | Vốn khác của chủ sở hữu
CDKT_SEC | cdkt_sec_co_phieu_quy | bsa83 | Cổ phiếu quỹ
CDKT_SEC | cdkt_sec_chenh_lech_danh_gia_lai_tai_san_theo_gia_tri_hop_ly | bsa84 | Chênh lệch đánh giá lại tài sản theo giá trị hợp lý
CDKT_SEC | cdkt_sec_chenh_lech_ty_gia_hoi_doai | bsa85 | Chênh lệch tỷ giá hổi đoái
CDKT_SEC | cdkt_sec_quy_du_tru_bo_sung_von_dieu_le | bss253 | Quỹ dự trữ bổ sung vốn điều lệ
CDKT_SEC | cdkt_sec_quy_dau_tu_va_phat_trien | bsa86 | Quỹ đầu tư và phát triển (Trước năm 2016)
CDKT_SEC | cdkt_sec_quy_du_phong_tai_chinh_va_rui_ro_nghiep_vu | bsa87 | Quỹ dự phòng tài chính và rủi ro nghiệp vụ
CDKT_SEC | cdkt_sec_quy_khac_thuoc_von_chu_so_huu | bsa89 | Quỹ khác thuộc vốn chủ sỡ hữu
CDKT_SEC | cdkt_sec_loi_nhuan_chua_phan_phoi | bsa90 | Lợi nhuận chưa phân phối
CDKT_SEC | cdkt_sec_loi_nhuan_da_thuc_hien | bss254 | Lợi nhuận đã thực hiện
CDKT_SEC | cdkt_sec_lnst_chua_phan_phoi_luy_ke_den_cuoi_ky_truoc | bsa177 | LNST chưa phân phối lũy kế đến cuối kỳ trước
CDKT_SEC | cdkt_sec_lnst_chua_phan_phoi_ky_nay | bsa178 | LNST chưa phân phối kỳ này
CDKT_SEC | cdkt_sec_loi_nhuan_chua_thuc_hien | bss255 | Lợi nhuận chưa thực hiện
CDKT_SEC | cdkt_sec_loi_ich_co_dong_khong_kiem_soat | bsa210 | Lợi ích cổ đông không kiểm soát
CDKT_SEC | cdkt_sec_loi_ich_cua_co_dong_khong_kiem_soat | bsa95 | LỢI ÍCH CỦA CỔ ĐÔNG KHÔNG KIỂM SOÁT (trước 2015)
CDKT_SEC | cdkt_sec_nguon_kinh_phi_va_quy_khac | bsa92 | Nguồn kinh phí và quỹ khác
CDKT_SEC | cdkt_sec_quy_khen_thuong_phuc_loi_1 | bsa93 | Quỹ khen thưởng, phúc lợi (trước 2010)
CDKT_SEC | cdkt_sec_von_ngan_sach_nha_nuoc | bsa94 | Vốn ngân sách nhà nước
CDKT_SEC | cdkt_sec_nguon_kinh_phi_da_hinh_thanh_tscd | bsa211 | Nguồn kinh phí đã hình thành TSCĐ
CDKT_SEC | cdkt_sec_tong_cong_nguon_von | bsa96 | TỔNG CỘNG NGUỒN VỐN
CDKT_SEC | cdkt_sec_tai_san_co_dinh_thue_ngoai | nos355 | Tài sản cố định thuê ngoài
CDKT_SEC | cdkt_sec_chung_chi_co_gia_nhan_giu_ho | nos356 | Chứng chỉ có giá nhận giữ hộ
CDKT_SEC | cdkt_sec_tai_san_nhan_the_chap | nos357 | Tài sản nhận thế chấp
CDKT_SEC | cdkt_sec_no_kho_doi_da_xu_ly | nos358 | Nợ khó đòi đã xử lý
CDKT_SEC | cdkt_sec_ngoai_te_cac_loai | nos359 | Ngoại tệ các loại
CDKT_SEC | cdkt_sec_co_phieu_dang_luu_hanh | nos360 | Cổ phiếu đang lưu hành (Số lượng)
CDKT_SEC | cdkt_sec_co_phieu_quy_1 | nos361 | Cổ phiếu quỹ (Số lượng)
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_niem_yetdang_ky_giao_dich_tai_vsd_cua | nos362 | Tài sản tài chính niêm yết/đăng ký giao dịch tại VSD của CTCK
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_c | nos370 | Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch của CTCK
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_cho_ve_cua_ctck | nos375 | Tài sản tài chính chờ về của CTCK
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_sua_loi_giao_dich_cua_ctck | nos376 | Tài sản tài chính sửa lỗi giao dịch của CTCK
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_chua_luu_ky_tai_vsd_cua_ctck | nos377 | Tài sản tài chính chưa lưu ký tại VSD của CTCK
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_duoc_huong_quyen_cua_ctck | nos378 | Tài sản tài chính được hưởng quyền của CTCK
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_niem_yetdang_ky_giao_dich_tai_vsd_cua_1 | nos379 | Tài sản tài chính niêm yết/đăng ký giao dịch tại VSD của NĐT
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_giao_dich_tu_do_chuyen_nhuong | nos380 | Tài sản tài chính giao dịch tự do chuyển nhượng
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_han_che_chuyen_nhuong | nos381 | Tài sản tài chính hạn chế chuyển nhượng
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_giao_dich_cam_co | nos382 | Tài sản tài chính giao dịch cầm cố
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_phong_toa_tam_giu | nos383 | Tài sản tài chính phong tỏa, tạm giữ
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_cho_thanh_toan | nos384 | Tài sản tài chính chờ thanh toán
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_cho_cho_vay | nos385 | Tài sản tài chính chờ cho vay
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_c_1 | nos386 | Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch của NĐT
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_t | nos387 | Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_h | nos388 | Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_c_2 | nos389 | Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cầm cố
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_da_luu_ky_tai_vsd_va_chua_giao_dich_p | nos390 | Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, phong tỏa, tạm giữ
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_cho_ve_cua_ndt | nos391 | Tài sản tài chính chờ về của NĐT
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_sua_loi_giao_dich_cua_ndt | nos392 | Tài sản tài chính sửa lỗi giao dịch của NĐT
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_chua_luu_ky_tai_vsd_cua_ndt | nos393 | Tài sản tài chính chưa lưu ký tại VSD của NĐT
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_duoc_huong_quyen_cua_nha_dau_tu | nos394 | Tài sản tài chính được hưởng quyền của Nhà đầu tư
CDKT_SEC | cdkt_sec_tien_gui_cua_khach_hang | nos395 | Tiền gửi của khách hàng
CDKT_SEC | cdkt_sec_tien_gui_cua_nha_dau_tu_ve_giao_dich_chung_khoan | nos396 | Tiền gửi của Nhà đầu tư về giao dịch chứng khoán
CDKT_SEC | cdkt_sec_tien_gui_tong_hop_giao_dich_chung_khoan_cho_khach_hang | nos399 | Tiền gửi tổng hợp giao dịch chứng khoán cho khách hàng
CDKT_SEC | cdkt_sec_tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan | nos607 | Tiền gửi bù trừ và thanh toán giao dịch chứng khoán
CDKT_SEC | cdkt_sec_tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan_nha | nos608 | Tiền gửi bù trừ và thanh toán giao dịch chứng khoán Nhà đầu tư trong nước
CDKT_SEC | cdkt_sec_tien_gui_bu_tru_va_thanh_toan_giao_dich_chung_khoan_nha_1 | nos609 | Tiền gửi bù trừ và thanh toán giao dịch chứng khoán Nhà đầu tư nước ngoài
CDKT_SEC | cdkt_sec_tien_gui_cua_to_chuc_phat_hanh_chung_khoan | nos610 | Tiền gửi của Tổ chức phát hành chứng khoán
CDKT_SEC | cdkt_sec_phai_tra_nha_dau_tu_ve_tien_gui_giao_dich_chung_khoan_t | nos614 | Phải trả Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý
CDKT_SEC | cdkt_sec_phai_tra_nha_dau_tu_trong_nuoc_ve_tien_gui_giao_dich_ch | nos615 | Phải trả Nhà đầu tư trong nước về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý
CDKT_SEC | cdkt_sec_phai_tra_nha_dau_tu_nuoc_ngoai_ve_tien_gui_giao_dich_ch | nos616 | Phải trả Nhà đầu tư nước ngoài về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý
CDKT_SEC | cdkt_sec_phai_tra_to_chuc_phat_hanh_chung_khoan_1 | nos410 | Phải trả Tổ chức phát hành chứng khoán
CDKT_SEC | cdkt_sec_phai_thuphai_tra_cua_khach_hang_ve_loi_giao_dich_cac_ta | nos411 | Phải thu/phải trả của khách hàng về lỗi giao dịch các tài sản tài chính
CDKT_SEC | cdkt_sec_phai_tra_vay_ctck | nos412 | Phải trả vay CTCK
CDKT_SEC | cdkt_sec_phai_tra_co_tuc_goc_va_lai_trai_phieu_1 | nos413 | Phải trả cổ tức, gốc và lãi trái phiếu
KQKD_SEC | kqkd_sec_doanh_thu_hoat_dong | isa1 | DOANH THU HOẠT ĐỘNG
KQKD_SEC | kqkd_sec_lai_tu_cac_tai_san_tai_chinh_ghi_nhan_thong_qua_lailo | iss115 | Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ ( FVTPL)
KQKD_SEC | kqkd_sec_lai_ban_cac_tai_san_tai_chinh_fvtpl | iss116 | Lãi bán các tài sản tài chính FVTPL
KQKD_SEC | kqkd_sec_chenh_lech_tang_danh_gia_lai_cac_tstc_thong_qua_lailo | iss117 | Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ
KQKD_SEC | kqkd_sec_co_tuc_tien_lai_phat_sinh_tu_tai_san_tai_chinh_fvtpl | iss118 | Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL
KQKD_SEC | kqkd_sec_lai_tu_cac_khoan_dau_tu_nam_giu_den_ngay_dao_han | iss119 | Lãi từ các khoản đầu tư nắm giữ đến ngày đáo hạn
KQKD_SEC | kqkd_sec_lai_tu_cac_khoan_cho_vay_va_phai_thu | iss120 | Lãi từ các khoản cho vay và phải thu
KQKD_SEC | kqkd_sec_lai_tu_cac_tai_san_tai_chinh_san_sang_de_ban | iss121 | Lãi từ các tài sản tài chính sẵn sàng để bán
KQKD_SEC | kqkd_sec_lai_tu_cac_cong_cu_phat_sinh_phong_ngua_rui_ro | iss122 | Lãi từ các công cụ phát sinh phòng ngừa rủi ro
KQKD_SEC | kqkd_sec_doanh_thu_nghiep_vu_moi_gioi_chung_khoan | iss42 | Doanh thu nghiệp vụ môi giới chứng khoán
KQKD_SEC | kqkd_sec_doanh_thu_nghiep_vu_bao_lanh_phat_hanh_chung_khoan | iss44 | Doanh thu nghiệp vụ bảo lãnh phát hành chứng khoán
